"","mac","mae_scaled","within_50","within_95"
"341",1.656125,0.596133255711421,0.73,0.99
"342",1.075125,0.560754655582227,0.75,1
"343",2.347625,0.555376756206107,0.69,0.99
"344",0.899,0.494118826397174,0.79,0.99
"345",0.746375,0.465571482280262,0.85,0.98
"346",1.059625,0.556855218305718,0.76,0.98
"347",1.158875,0.535333572028338,0.75,0.99
"348",0.804,0.623434932672918,0.77,1
"349",3.6945,0.575632155823368,0.65,0.99
"350",1.110375,0.570656877494626,0.74,0.99
"351",5.6305,0.506624946528218,0.64,0.97
"352",1.368,0.643893368852688,0.75,0.98
"353",1.8895,0.549505245884592,0.66,1
"354",1.263625,0.539248035795491,0.77,0.99
"355",4.7015,0.673191552553621,0.63,0.97
"356",1.115875,0.587867363886492,0.72,1
"357",0.709875,0.51003752119907,0.82,0.98
"358",2.0115,0.619181629658149,0.67,0.97
"359",0.715625,0.494666450004895,0.8,0.98
"360",1.09475,0.518835282505485,0.74,1
"361",0.860375,0.529100943921558,0.76,0.98
"362",1.1115,0.580441699982677,0.76,0.98
"363",0.85775,0.529000175409747,0.79,1
"364",1.617,0.599877696338872,0.68,0.98
"365",0.703125,0.555049216727598,0.78,0.99
"366",2.49475,0.622589454887969,0.7,0.99
"367",0.99475,0.63165840435804,0.74,0.99
"368",0.697,0.509297245827929,0.75,0.99
"369",1.67675,0.599444339552384,0.72,0.99
"370",2.004875,0.56729914896158,0.66,0.99
"371",3.9235,0.599888152268664,0.61,0.98
"372",0.980375,0.603182414563306,0.77,0.99
"373",1.300125,0.583379200589616,0.7,1
"374",0.947125,0.582784669185132,0.73,1
"375",1.947625,0.684969440576347,0.65,0.99
"376",5.879375,0.674218050073276,0.58,0.97
"377",1.128625,0.588588134824306,0.69,1
